id;opath;cpath;mgeom
10030009;73209;73209;LINESTRING(11.5646216427 48.136809374,11.5646216427 48.136809374)
10075004;129711;129711;LINESTRING(11.5629477284 48.1444982632,11.5629477284 48.1444982632)
10198008;73345;73345;LINESTRING(11.6303269082 48.1282557604,11.6303269082 48.1282557604)
10243007;146306;146306;LINESTRING(11.5367854881 48.1521339192,11.5367854881 48.1521339192)
10298003;45481;45481;LINESTRING(11.5341940349 48.1100140123,11.5341940349 48.1100140123)
10019004;62163;62163;LINESTRING(11.5411341532 48.121152307,11.5411341532 48.121152307)
10490003;20862;20862;LINESTRING(11.5768590102 48.1162278181,11.5768590102 48.1162278181)
4150023;141400;141400;LINESTRING(11.5949417592 48.1747771426,11.5949417592 48.1747771426)
4102022;11396,11396;11396;LINESTRING(11.6152708949 48.1428536077,11.6152708949 48.1428536077)
10120002;48350;48350;LINESTRING(11.6096629976 48.131990449,11.6096629976 48.131990449)
4073012;152327;152327;LINESTRING(11.687565422 48.1414830243,11.687565422 48.1414830243)
10250011;74979;74979;LINESTRING(11.5854448905 48.1769441979,11.5854448905 48.1769441979)
10680006;137022;137022;LINESTRING(11.6066045517 48.1399691342,11.6066045517 48.1399691342)
10298004;155314;155314;LINESTRING(11.5334485344 48.1103701383,11.5334485344 48.1103701383)
10698004;50706;50706;LINESTRING(11.5287245268 48.178557819,11.5287245268 48.178557819)
10533018;125321;125321;LINESTRING(11.5233363024 48.0955447437,11.5233363024 48.0955447437)
10310005;159872;159872;LINESTRING(11.5763824683 48.1342965934,11.5763824683 48.1342965934)
4036013;109551;109551;LINESTRING(11.5834365613 48.1775839334,11.5834365613 48.1775839334)
4157021;84857;84857;LINESTRING(11.5713457446 48.1108073438,11.5713457446 48.1108073438)
10243008;68951;68951;LINESTRING(11.5377422297 48.151646208,11.5377422297 48.151646208)
10146006;114754;114754;LINESTRING(11.5856653654 48.1103096539,11.5856653654 48.1103096539)
11217005;105734;105734;LINESTRING(11.6051232633 48.1865373395,11.6051232633 48.1865373395)
10198009;60260;60260;LINESTRING(11.6305671717 48.1283804815,11.6305671717 48.1283804815)
4150024;123968;123968;LINESTRING(11.5948852315 48.1747064838,11.5948852315 48.1747064838)
10239012;11759;11759;LINESTRING(11.5846597723 48.1389018338,11.5846597723 48.1389018338)
4103011;127686;127686;LINESTRING(11.6158157496 48.1509263784,11.6158157496 48.1509263784)
10135005;140526;140526;LINESTRING(11.569302521 48.1112966399,11.569302521 48.1112966399)
10153008;109895;109895;LINESTRING(11.5658625677 48.1400628684,11.5658625677 48.1400628684)
4074011;128056;128056;LINESTRING(11.6853497294 48.1408461057,11.6853497294 48.1408461057)
10298005;155314;155314;LINESTRING(11.5334435575 48.1103697117,11.5334435575 48.1103697117)
10030010;73209;73209;LINESTRING(11.5646216931 48.1368097725,11.5646216931 48.1368097725)
10019005;59171;59171;LINESTRING(11.5411382444 48.1221087184,11.5411382444 48.1221087184)
10075005;129711;129711;LINESTRING(11.5628996798 48.1444251175,11.5628996798 48.1444251175)
10120003;115927;115927;LINESTRING(11.6095634026 48.1326213458,11.6095634026 48.1326213458)
10084013;89620;89620;LINESTRING(11.5577362275 48.0907591554,11.5577362275 48.0907591554)
10243009;68951;68951;LINESTRING(11.537735098 48.1516475473,11.537735098 48.1516475473)
10250012;74979;74979;LINESTRING(11.5854448333 48.176944736,11.5854448333 48.176944736)
10533019;125321;125321;LINESTRING(11.5233499098 48.0956337319,11.5233499098 48.0956337319)
4103012;127686;127686;LINESTRING(11.615822549 48.1509139371,11.615822549 48.1509139371)
4150025;123968;123968;LINESTRING(11.5948701204 48.174714106,11.5948701204 48.174714106)
10698005;66677;66677;LINESTRING(11.5290018835 48.1790129211,11.5290018835 48.1790129211)
10298006;45483;45483;LINESTRING(11.5340381599 48.1109912649,11.5340381599 48.1109912649)
10198023;2274;2274;LINESTRING(11.6304489608 48.1284127492,11.6304489608 48.1284127492)
11217006;105734;105734;LINESTRING(11.6051274494 48.1865368743,11.6051274494 48.1865368743)
4074012;128056;128056;LINESTRING(11.6853776488 48.1408551107,11.6853776488 48.1408551107)
10146007;20334;20334;LINESTRING(11.5856907713 48.1105094392,11.5856907713 48.1105094392)
10314001;157694;157694;LINESTRING(11.5853273245 48.2005462521,11.5853273245 48.2005462521)
10680007;11378;11378;LINESTRING(11.6069626353 48.1394091746,11.6069626353 48.1394091746)
4036014;109551;109551;LINESTRING(11.5834366459 48.1775839344,11.5834366459 48.1775839344)
10490004;123950;123950;LINESTRING(11.5768437812 48.1161597632,11.5768437812 48.1161597632)
10085001;61026;61026;LINESTRING(11.5879399948 48.1431878398,11.5879399948 48.1431878398)
4103013;64970;64970;LINESTRING(11.6158969887 48.1509447225,11.6158969887 48.1509447225)
10243010;68951;68951;LINESTRING(11.5377318802 48.1516481515,11.5377318802 48.1516481515)
4157022;84857;84857;LINESTRING(11.5713286887 48.110809194,11.5713286887 48.110809194)
10298007;109229;109229;LINESTRING(11.5346958569 48.1107079039,11.5346958569 48.1107079039)
10239015;129187;129187;LINESTRING(11.5850488115 48.1381953294,11.5850488115 48.1381953294)
10533020;125321;125321;LINESTRING(11.5233508903 48.0956401442,11.5233508903 48.0956401442)
10085002;61025;61025;LINESTRING(11.5878132858 48.1432130152,11.5878132858 48.1432130152)
10120004;72089;72089;LINESTRING(11.6101279899 48.1329212489,11.6101279899 48.1329212489)
10698006;66677;66677;LINESTRING(11.5290019243 48.1790116279,11.5290019243 48.1790116279)
10135006;140525;140525;LINESTRING(11.5691885309 48.1112588225,11.5691885309 48.1112588225)
10030011;73209;73209;LINESTRING(11.5646223232 48.1368147564,11.5646223232 48.1368147564)
4075011;32196;32196;LINESTRING(11.6861473602 48.1410997519,11.6861473602 48.1410997519)
10153009;71665;71665;LINESTRING(11.5657682393 48.1399908979,11.5657682393 48.1399908979)
10198024;2274;2274;LINESTRING(11.6304427748 48.1284143394,11.6304427748 48.1284143394)
10075006;71365;71365;LINESTRING(11.5632908007 48.1440284106,11.5632908007 48.1440284106)
10250013;11194;11194;LINESTRING(11.5854380002 48.1770668088,11.5854380002 48.1770668088)
10085003;61025;61025;LINESTRING(11.587819024 48.1432118407,11.587819024 48.1432118407)
4104011;20088;20088;LINESTRING(11.6147392737 48.1523554336,11.6147392737 48.1523554336)
10146008;60857;60857;LINESTRING(11.5855456427 48.1105506579,11.5855456427 48.1105506579)
11217007;62975;62975;LINESTRING(11.6060420826 48.1866821967,11.6060420826 48.1866821967)
10021001;132405;132405;LINESTRING(11.5558037724 48.134212867,11.5558037724 48.134212867)
10533022;125321;125321;LINESTRING(11.523337229 48.0955508031,11.523337229 48.0955508031)
10698007;66677;66677;LINESTRING(11.529009797 48.1787622352,11.529009797 48.1787622352)
4037011;42237;42237;LINESTRING(11.5866458144 48.1774130046,11.5866458144 48.1774130046)
10133001;57026;57026;LINESTRING(11.6003261674 48.1191713402,11.6003261674 48.1191713402)
10680008;11378;11378;LINESTRING(11.6069562118 48.1394143503,11.6069562118 48.1394143503)
4077011;161486;161486;LINESTRING(11.6916237281 48.139920338,11.6916237281 48.139920338)
10120005;90759;90759;LINESTRING(11.6100951902 48.1328458054,11.6100951902 48.1328458054)
10085004;58655;58655;LINESTRING(11.5890814585 48.1429518062,11.5890814585 48.1429518062)
4157023;84857;84857;LINESTRING(11.5713115082 48.1108110576,11.5713115082 48.1108110576)
10239001;129187;129187;LINESTRING(11.5852340166 48.1381597488,11.5852340166 48.1381597488)
4104012;20088;20088;LINESTRING(11.614729885 48.1523618188,11.614729885 48.1523618188)
10085005;58655;58655;LINESTRING(11.5891230106 48.1429429027,11.5891230106 48.1429429027)
10030012;9101;9101;LINESTRING(11.5654328878 48.1366706512,11.5654328878 48.1366706512)
10135007;140525;140525;LINESTRING(11.569174675 48.1112541154,11.569174675 48.1112541154)
10199001;84242;84242;LINESTRING(11.6015887525 48.1154408964,11.6015887525 48.1154408964)
11217008;124547;124547;LINESTRING(11.6060571695 48.1867474,11.6060571695 48.1867474)
10533025;60759;60759;LINESTRING(11.5240152354 48.0951982824,11.5240152354 48.0951982824)
10155001;47598;47598;LINESTRING(11.533808187 48.1168733618,11.533808187 48.1168733618)
4077012;161486;161486;LINESTRING(11.6916124268 48.1399161864,11.6916124268 48.1399161864)
10085006;58655;58655;LINESTRING(11.5891158461 48.1429444378,11.5891158461 48.1429444378)
10698008;74451;74451;LINESTRING(11.5293963764 48.1785347349,11.5293963764 48.1785347349)
10021002;132422;132422;LINESTRING(11.5552896055 48.1349586267,11.5552896055 48.1349586267)
10250014;11194;11194;LINESTRING(11.5854379992 48.1770670164,11.5854379992 48.1770670164)
4105011;20090;20090;LINESTRING(11.6138891028 48.1528227527,11.6138891028 48.1528227527)
10076001;69578;69578;LINESTRING(11.5613635593 48.1415164373,11.5613635593 48.1415164373)
10133002;57025;57025;LINESTRING(11.600338739 48.1191489884,11.600338739 48.1191489884)
10120006;90759;90759;LINESTRING(11.6100995327 48.1328551045,11.6100995327 48.1328551045)
4037012;42237;42237;LINESTRING(11.5866416605 48.177413512,11.5866416605 48.177413512)
4105012;20090;20090;LINESTRING(11.6139136646 48.1528061101,11.6139136646 48.1528061101)
10533023;60758;60758;LINESTRING(11.5241265425 48.0952065484,11.5241265425 48.0952065484)
10239005;127978;127978;LINESTRING(11.5845447397 48.1378513225,11.5845447397 48.1378513225)
10199002;84242;84242;LINESTRING(11.6015770613 48.1154368623,11.6015770613 48.1154368623)
10148001;68360;68360;LINESTRING(11.6586799601 48.1008953654,11.6586799601 48.1008953654)
11217009;43980;43980;LINESTRING(11.6057329863 48.1865796564,11.6057329863 48.1865796564)
10698009;74451;74451;LINESTRING(11.5293968283 48.1785347636,11.5293968283 48.1785347636)
10086001;9318;9318;LINESTRING(11.5709700572 48.1310774904,11.5709700572 48.1310774904)
10021003;132423;132423;LINESTRING(11.555800754 48.1351907887,11.555800754 48.1351907887)
10155002;47598;47598;LINESTRING(11.5338108788 48.1168733817,11.5338108788 48.1168733817)
4158011;68943;68943;LINESTRING(11.5368365834 48.1529270132,11.5368365834 48.1529270132)
10133004;82373;82373;LINESTRING(11.5995841211 48.1194226681,11.5995841211 48.1194226681)
10250015;11194;11194;LINESTRING(11.5854377 48.1771275,11.5854377 48.1771275)
10891002;59770;59770;LINESTRING(11.6257802221 48.102542979,11.6257802221 48.102542979)
10135008;140525;140525;LINESTRING(11.5690707819 48.1112188216,11.5690707819 48.1112188216)
4106011;149361;149361;LINESTRING(11.6181150229 48.1372297991,11.6181150229 48.1372297991)
10086002;149804;149804;LINESTRING(11.5712174442 48.1316242839,11.5712174442 48.1316242839)
10120007;48335;48335;LINESTRING(11.6107412273 48.1322543789,11.6107412273 48.1322543789)
10031001;75036;75036;LINESTRING(11.5024199123 48.13965895,11.5024199123 48.13965895)
4081011;67707,67707;67707;LINESTRING(11.6947122112 48.1405467577,11.6947122112 48.1405467577)
4037013;42237;42237;LINESTRING(11.586640283 48.1774136803,11.586640283 48.1774136803)
10199003;84243;84243;LINESTRING(11.6017043941 48.1154892832,11.6017043941 48.1154892832)
10076002;69578;69578;LINESTRING(11.5613615461 48.1415057903,11.5613615461 48.1415057903)
10959001;125659;125659;LINESTRING(11.5237071466 48.0977652794,11.5237071466 48.0977652794)
10086003;149804;149804;LINESTRING(11.5712211081 48.1316211169,11.5712211081 48.1316211169)
10699001;139014;139014;LINESTRING(11.5284680276 48.1763277863,11.5284680276 48.1763277863)
4106021;128168;128168;LINESTRING(11.6180624542 48.1371082788,11.6180624542 48.1371082788)
10148002;135349;135349;LINESTRING(11.6586308581 48.1007995979,11.6586308581 48.1007995979)
11219001;162432;162432;LINESTRING(11.5783247683 48.17023818,11.5783247683 48.17023818)
10021004;132423;132423;LINESTRING(11.5558024712 48.1352720501,11.5558024712 48.1352720501)
10133005;82373;82373;LINESTRING(11.5994616088 48.1193946717,11.5994616088 48.1193946717)
10086004;82658;82658;LINESTRING(11.5722059242 48.1317182136,11.5722059242 48.1317182136)
4107011;1704;1704;LINESTRING(11.4939895042 48.1990439217,11.4939895042 48.1990439217)
10155003;7966;7966;LINESTRING(11.5336866668 48.1168706867,11.5336866668 48.1168706867)
10120008;48335;48335;LINESTRING(11.6107320084 48.1322586889,11.6107320084 48.1322586889)
10959002;125659;125659;LINESTRING(11.5237067139 48.097761139,11.5237067139 48.097761139)
10199004;57032;57032;LINESTRING(11.601888504 48.1162253641,11.601888504 48.1162253641)
10250016;128511;128511;LINESTRING(11.584175641 48.1773658977,11.584175641 48.1773658977)
4107012;1705;1705;LINESTRING(11.4939770336 48.1990565299,11.4939770336 48.1990565299)
4158012;68943;68943;LINESTRING(11.5368377283 48.1529449398,11.5368377283 48.1529449398)
10891011;59773;59773;LINESTRING(11.6253314291 48.1032543794,11.6253314291 48.1032543794)
10699002;139014;139014;LINESTRING(11.5283951409 48.1763286744,11.5283951409 48.1763286744)
10086005;82658;82658;LINESTRING(11.5721951759 48.1317125638,11.5721951759 48.1317125638)
10031002;35133;35133;LINESTRING(11.5030503465 48.1404534778,11.5030503465 48.1404534778)
4081012;67707,67707;67707;LINESTRING(11.6947122112 48.1405467577,11.6947122112 48.1405467577)
10135009;140526;140526;LINESTRING(11.5692831547 48.1112905288,11.5692831547 48.1112905288)
4038011;55133;55133;LINESTRING(11.5872062391 48.1776293522,11.5872062391 48.1776293522)
11219002;162432;162432;LINESTRING(11.5782582482 48.1702362566,11.5782582482 48.1702362566)
10021005;112035;112035;LINESTRING(11.5563759117 48.1348170376,11.5563759117 48.1348170376)
10133006;75263;75263;LINESTRING(11.5998361564 48.1200099365,11.5998361564 48.1200099365)
10086006;92533;92533;LINESTRING(11.5718877766 48.1310810915,11.5718877766 48.1310810915)
10148003;68360;68360;LINESTRING(11.658674436 48.1008834843,11.658674436 48.1008834843)
10076004;129016;129016;LINESTRING(11.5608012204 48.1422869839,11.5608012204 48.1422869839)
10199005;57032;57032;LINESTRING(11.6018921151 48.1162185381,11.6018921151 48.1162185381)
4108011;41495;41495;LINESTRING(11.6243087173 48.1957973879,11.6243087173 48.1957973879)
10959003;47764;47764;LINESTRING(11.5236470123 48.0987729386,11.5236470123 48.0987729386)
10120009;48335;48335;LINESTRING(11.6106090669 48.1323161662,11.6106090669 48.1323161662)
10699003;139014;139014;LINESTRING(11.5283977226 48.176328643,11.5283977226 48.176328643)
10155004;129171;129171;LINESTRING(11.5336115247 48.1165854104,11.5336115247 48.1165854104)
4082011;58729;58729;LINESTRING(11.6719875016 48.1361896671,11.6719875016 48.1361896671)
10086007;92533;92533;LINESTRING(11.5719740073 48.1310172031,11.5719740073 48.1310172031)
4108012;41495;41495;LINESTRING(11.6243163969 48.1958088775,11.6243163969 48.1958088775)
10031003;35133;35133;LINESTRING(11.5030502678 48.1404510642,11.5030502678 48.1404510642)
10250017;128511;128511;LINESTRING(11.5842703561 48.177363458,11.5842703561 48.177363458)
10959004;47764;47764;LINESTRING(11.5236467159 48.0987671937,11.5236467159 48.0987671937)
4038012;55133;55133;LINESTRING(11.5872079044 48.1776291682,11.5872079044 48.1776291682)
10891007;23303;23303;LINESTRING(11.6250796891 48.1034547864,11.6250796891 48.1034547864)
4158021;163414;163414;LINESTRING(11.5371790453 48.1529133776,11.5371790453 48.1529133776)
10199006;82016;82016;LINESTRING(11.6027148102 48.1160616956,11.6027148102 48.1160616956)
10133008;104812;104812;LINESTRING(11.6008247904 48.1196764414,11.6008247904 48.1196764414)
11219003;64220;64220;LINESTRING(11.5778057541 48.169919597,11.5778057541 48.169919597)
10025001;61143;61143;LINESTRING(11.5504907229 48.1389971674,11.5504907229 48.1389971674)
10135011;85564;85564;LINESTRING(11.5694934974 48.1117285232,11.5694934974 48.1117285232)
10148004;139937;139937;LINESTRING(11.6583427502 48.1011490618,11.6583427502 48.1011490618)
10699004;139014;139014;LINESTRING(11.5284002114 48.1763286126,11.5284002114 48.1763286126)
10120035;48353;48353;LINESTRING(11.6092492373 48.1317282013,11.6092492373 48.1317282013)
4108021;129526;129526;LINESTRING(11.624651967 48.196312407,11.624651967 48.196312407)
10086020;9318;9318;LINESTRING(11.5711001276 48.1311447058,11.5711001276 48.1311447058)
4082012;58729;58729;LINESTRING(11.671993488 48.1362048583,11.671993488 48.1362048583)
4108022;129526;129526;LINESTRING(11.6246444127 48.1963005482,11.6246444127 48.1963005482)
10031004;132570;132570;LINESTRING(11.5036039298 48.1397712985,11.5036039298 48.1397712985)
10959001;47034;47034;LINESTRING(11.5235913698 48.0966437466,11.5235913698 48.0966437466)
10199007;82016;82016;LINESTRING(11.6027238858 48.1160648477,11.6027238858 48.1160648477)
10087001;16883;16883;LINESTRING(11.5852028097 48.1588702505,11.5852028097 48.1588702505)
10155005;129171;129171;LINESTRING(11.5336111649 48.1165890507,11.5336111649 48.1165890507)
10025002;61143;61143;LINESTRING(11.5505155082 48.138998034,11.5505155082 48.138998034)
10133009;104809;104809;LINESTRING(11.60071659 48.1196535853,11.60071659 48.1196535853)
10250018;128511;128511;LINESTRING(11.5842695705 48.1773634783,11.5842695705 48.1773634783)
10699005;139014;139014;LINESTRING(11.5284760758 48.1763276883,11.5284760758 48.1763276883)
11219004;107167;107167;LINESTRING(11.5773092368 48.1700225987,11.5773092368 48.1700225987)
10087002;16883;16883;LINESTRING(11.5851972505 48.1588588066,11.5851972505 48.1588588066)
4083011;16702;16702;LINESTRING(11.6710648683 48.1349448047,11.6710648683 48.1349448047)
4039011;9037;9037;LINESTRING(11.5834366259 48.177658105,11.5834366259 48.177658105)
10891008;23303;23303;LINESTRING(11.6250898736 48.1034466788,11.6250898736 48.1034466788)
4109011;117332;117332;LINESTRING(11.4766912005 48.1643382374,11.4766912005 48.1643382374)
4158022;163414;163414;LINESTRING(11.5371788987 48.1529105825,11.5371788987 48.1529105825)
10148005;139937;139937;LINESTRING(11.6582501346 48.1011877632,11.6582501346 48.1011877632)
10124001;2538;2538;LINESTRING(11.5192793766 48.1413408588,11.5192793766 48.1413408588)
10031005;132570;132570;LINESTRING(11.5034568874 48.1397702881,11.5034568874 48.1397702881)
10199008;11656;11656;LINESTRING(11.6025563386 48.1160035109,11.6025563386 48.1160035109)
10959002;47034;47034;LINESTRING(11.5235908483 48.096638639,11.5235908483 48.096638639)
10087003;49749;49749;LINESTRING(11.5852661945 48.1589616059,11.5852661945 48.1589616059)
10135012;85564;85564;LINESTRING(11.5694519737 48.111765837,11.5694519737 48.111765837)
4109012;117332;117332;LINESTRING(11.4766951593 48.1643379364,11.4766951593 48.1643379364)
4087011;67612;67612;LINESTRING(11.6733866939 48.1373931975,11.6733866939 48.1373931975)
10699006;139014;139014;LINESTRING(11.5284785646 48.1763276579,11.5284785646 48.1763276579)
10025003;132453;132453;LINESTRING(11.5498447362 48.1385770713,11.5498447362 48.1385770713)
10087004;82103;82103;LINESTRING(11.585541857 48.1597681482,11.585541857 48.1597681482)
10155006;135780;135780;LINESTRING(11.5332542067 48.1168604958,11.5332542067 48.1168604958)
4109021;164979;164979;LINESTRING(11.4791304555 48.1641533416,11.4791304555 48.1641533416)
11219005;107167;107167;LINESTRING(11.5775042793 48.170030874,11.5775042793 48.170030874)
10250019;11209;11209;LINESTRING(11.5837840155 48.1773763213,11.5837840155 48.1773763213)
10124002;2538;2538;LINESTRING(11.5192721972 48.1413417083,11.5192721972 48.1413417083)
10031006;133891;133891;LINESTRING(11.5031634492 48.1391416299,11.5031634492 48.1391416299)
4087012;2215;2215;LINESTRING(11.6733602055 48.1371637049,11.6733602055 48.1371637049)
10960004;129165;129165;LINESTRING(11.5235731948 48.0977100881,11.5235731948 48.0977100881)
10087005;82103;82103;LINESTRING(11.5855360763 48.1597566498,11.5855360763 48.1597566498)
10199009;23708;23708;LINESTRING(11.6022974991 48.1152957484,11.6022974991 48.1152957484)
4040011;123988;123988;LINESTRING(11.5792070873 48.1776980438,11.5792070873 48.1776980438)
10148006;139937;139937;LINESTRING(11.6583497554 48.1011461345,11.6583497554 48.1011461345)
10328004;116307;116307;LINESTRING(11.605039736 48.1048293719,11.605039736 48.1048293719)
10891009;56184;56184;LINESTRING(11.6258783455 48.1033780716,11.6258783455 48.1033780716)
4109022;164979;164979;LINESTRING(11.4791301597 48.1641533624,11.4791301597 48.1641533624)
10239002;150742,127978;150742,127978;LINESTRING(11.5844658 48.1376032,11.5844658 48.1376032,11.5844941186 48.1376922107)
10699007;139015;139015;LINESTRING(11.5290794087 48.1769758913,11.5290794087 48.1769758913)
4158023;163414;163414;LINESTRING(11.5371796082 48.1529241023,11.5371796082 48.1529241023)
10087006;82103;82103;LINESTRING(11.5855322113 48.159748962,11.5855322113 48.159748962)
10025004;132453;132453;LINESTRING(11.5498446901 48.1385757469,11.5498446901 48.1385757469)
4088011;57562;57562;LINESTRING(11.6726213307 48.1371810212,11.6726213307 48.1371810212)
10135013;85564;85564;LINESTRING(11.5695133621 48.1117106725,11.5695133621 48.1117106725)
10031007;133891;133891;LINESTRING(11.5031659294 48.1392319093,11.5031659294 48.1392319093)
10087007;44045;44045;LINESTRING(11.5857626499 48.1591154145,11.5857626499 48.1591154145)
4110011;36029;36029;LINESTRING(11.480660684 48.1451446293,11.480660684 48.1451446293)
10960005;45331;45331;LINESTRING(11.5235755941 48.0977745519,11.5235755941 48.0977745519)
10124003;2538;2538;LINESTRING(11.5191001347 48.1413620674,11.5191001347 48.1413620674)
10155007;135780;135780;LINESTRING(11.5332572123 48.1168605148,11.5332572123 48.1168605148)
10199010;23708;23708;LINESTRING(11.6022961889 48.1153012168,11.6022961889 48.1153012168)
11238001;61138;61138;LINESTRING(11.5517142119 48.1429476414,11.5517142119 48.1429476414)
4089011;8588;8588;LINESTRING(11.6733973766 48.1386876405,11.6733973766 48.1386876405)
10250020;11207;11207;LINESTRING(11.5850248137 48.1776914615,11.5850248137 48.1776914615)
4040012;123988;123988;LINESTRING(11.5792102973 48.1776978176,11.5792102973 48.1776978176)
10699008;139015;139015;LINESTRING(11.5290814098 48.1769283526,11.5290814098 48.1769283526)
4110012;36029;36029;LINESTRING(11.4806607403 48.1451446275,11.4806607403 48.1451446275)
10087008;82102;82102;LINESTRING(11.5857402306 48.1601617406,11.5857402306 48.1601617406)
10328005;116307;116307;LINESTRING(11.6050481268 48.1048140855,11.6050481268 48.1048140855)
10148007;62087;62087;LINESTRING(11.6585164124 48.1010704009,11.6585164124 48.1010704009)
10025005;31994;31994;LINESTRING(11.54880094 48.1389374597,11.54880094 48.1389374597)
10891010;59770;59770;LINESTRING(11.6257806299 48.1025998271,11.6257806299 48.1025998271)
10239003;127978;127978;LINESTRING(11.5844922905 48.1376864648,11.5844922905 48.1376864648)
4110021;36029;36029;LINESTRING(11.4806614213 48.1451446046,11.4806614213 48.1451446046)
10087009;82102;82102;LINESTRING(11.5857472468 48.1601753938,11.5857472468 48.1601753938)
10032001;112923;112923;LINESTRING(11.5039638452 48.1432287046,11.5039638452 48.1432287046)
4110022;36029;36029;LINESTRING(11.4806597159 48.1451446619,11.4806597159 48.1451446619)
10199027;59687;59687;LINESTRING(11.6015849724 48.1155444126,11.6015849724 48.1155444126)
10699009;139015;139015;LINESTRING(11.5290814891 48.1769264691,11.5290814891 48.1769264691)
10087010;138881;138881;LINESTRING(11.5857908081 48.1599782169,11.5857908081 48.1599782169)
11238002;61138;61138;LINESTRING(11.5517113094 48.1429482259,11.5517113094 48.1429482259)
4158024;163414;163414;LINESTRING(11.5371794903 48.1529218562,11.5371794903 48.1529218562)
10124004;136681;136681;LINESTRING(11.5187235449 48.1409752827,11.5187235449 48.1409752827)
4091011;128089;128089;LINESTRING(11.6725146958 48.1396924132,11.6725146958 48.1396924132)
10155008;7968;7968;LINESTRING(11.533482481 48.1168632336,11.533482481 48.1168632336)
4040013;123988;123988;LINESTRING(11.5792144563 48.1776975245,11.5792144563 48.1776975245)
10135014;54057;54057;LINESTRING(11.5692605341 48.1119069716,11.5692605341 48.1119069716)
10250021;11206;11206;LINESTRING(11.5850782262 48.1776380134,11.5850782262 48.1776380134)
10476001;134912;134912;LINESTRING(11.536734943 48.1257692294,11.536734943 48.1257692294)
10328006;116307;116307;LINESTRING(11.6050524161 48.1048062712,11.6050524161 48.1048062712)
10025006;31994;31994;LINESTRING(11.5488039575 48.1389370525,11.5488039575 48.1389370525)
10148008;103596;103596;LINESTRING(11.658655009 48.1012040565,11.658655009 48.1012040565)
4111011;43080;43080;LINESTRING(11.5493765913 48.190766953,11.5493765913 48.190766953)
10088001;156051;156051;LINESTRING(11.5497762636 48.1372204565,11.5497762636 48.1372204565)
10239006;8688;8688;LINESTRING(11.5840442149 48.1383391756,11.5840442149 48.1383391756)
4093011;8778;8778;LINESTRING(11.6858707571 48.1378086475,11.6858707571 48.1378086475)
10699010;118331;118331;LINESTRING(11.5297475223 48.1765204035,11.5297475223 48.1765204035)
10199028;59687;59687;LINESTRING(11.60159386 48.1155481333,11.60159386 48.1155481333)
10891005;140310;140310;LINESTRING(11.6263836996 48.1024326364,11.6263836996 48.1024326364)
10032002;84512;84512;LINESTRING(11.5042811441 48.1431896019,11.5042811441 48.1431896019)
4111012;43080;43080;LINESTRING(11.5493662069 48.1907831283,11.5493662069 48.1907831283)
10124005;136681;136681;LINESTRING(11.5187223635 48.1409710017,11.5187223635 48.1409710017)
11238003;57994;57994;LINESTRING(11.5509277826 48.1430498481,11.5509277826 48.1430498481)
10088002;156051;156051;LINESTRING(11.5497763407 48.1372227861,11.5497763407 48.1372227861)
10155009;47663;47663;LINESTRING(11.5336368783 48.1170486561,11.5336368783 48.1170486561)
4111013;43080;43080;LINESTRING(11.5493482216 48.1908111432,11.5493482216 48.1908111432)
10025007;69960;69960;LINESTRING(11.5494660193 48.1390167136,11.5494660193 48.1390167136)
10476002;134912;134912;LINESTRING(11.5367281148 48.1257718581,11.5367281148 48.1257718581)
4041011;124006;124006;LINESTRING(11.5745441898 48.1781234495,11.5745441898 48.1781234495)
10250022;11206;11206;LINESTRING(11.5850793556 48.1776403848,11.5850793556 48.1776403848)
10088003;71005;71005;LINESTRING(11.5497676445 48.1370711298,11.5497676445 48.1370711298)
10328001;54982;54982;LINESTRING(11.6045360977 48.1043641471,11.6045360977 48.1043641471)
4160011;63195;63195;LINESTRING(11.6151265327 48.1410327189,11.6151265327 48.1410327189)
4111014;43080;43080;LINESTRING(11.549357621 48.1907965022,11.549357621 48.1907965022)
10199029;57032;57032;LINESTRING(11.6019000799 48.1162034823,11.6019000799 48.1162034823)
10032003;112923;112923;LINESTRING(11.5042755457 48.1431904381,11.5042755457 48.1431904381)
4094011;2205;2205;LINESTRING(11.6835801524 48.1374099104,11.6835801524 48.1374099104)
10148009;170960;170960;LINESTRING(11.6586798672 48.1012737503,11.6586798672 48.1012737503)
10135015;86222;86222;LINESTRING(11.5703078803 48.1116749425,11.5703078803 48.1116749425)
10239007;8688;8688;LINESTRING(11.5838470902 48.1383766007,11.5838470902 48.1383766007)
10088004;78162;78162;LINESTRING(11.5491224031 48.1375643297,11.5491224031 48.1375643297)
10124006;136681;136681;LINESTRING(11.5187447276 48.1410520417,11.5187447276 48.1410520417)
11238004;62685;62685;LINESTRING(11.5508780854 48.1430601637,11.5508780854 48.1430601637)
10025008;69960;69960;LINESTRING(11.5494653281 48.1390167215,11.5494653281 48.1390167215)
10088005;78162;78162;LINESTRING(11.5492502388 48.1375609015,11.5492502388 48.1375609015)
10155010;47663;47663;LINESTRING(11.533637101 48.1170510406,11.533637101 48.1170510406)
4112011;24127;24127;LINESTRING(11.5425324 48.2010752,11.5425324 48.2010752)
4095011;67695;67695;LINESTRING(11.6818929847 48.1371329649,11.6818929847 48.1371329649)
10473010;138551;138551;LINESTRING(11.5232572481 48.1340268682,11.5232572481 48.1340268682)
10032004;112923;112923;LINESTRING(11.5042689188 48.1431912517,11.5042689188 48.1431912517)
